date,year,doy,Hour,lt,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2017-07-19,2017,200,11,5,4.6,219.6,-2.2,0.3,-0.3,2.3,415.0,-3.0,3.0,2.6,67446.0
2017-07-19,2017,200,12,6,4.6,219.6,-1.7,1.0,-0.0,2.1,414.0,-3.5,3.6,2.7,47437.0
2017-07-19,2017,200,13,7,4.6,219.7,-1.2,1.7,1.4,2.5,411.0,-2.3,3.9,2.4,24226.0
2017-07-19,2017,200,14,8,4.6,219.7,-1.3,2.2,-0.1,2.7,408.0,-3.1,4.6,2.5,26643.0
2017-07-19,2017,200,15,9,4.7,219.8,-1.3,1.7,-0.5,2.3,407.0,-3.9,3.7,3.0,27119.0
2017-07-19,2017,200,16,10,4.7,219.8,-1.1,1.2,-1.6,2.3,407.0,-3.3,3.5,3.5,20380.0
2017-07-19,2017,200,17,11,4.7,219.8,-0.3,0.1,-1.8,2.0,406.0,-3.5,3.1,3.8,24473.0
2017-07-19,2017,200,18,12,4.7,219.9,0.1,-1.8,-1.1,2.3,405.0,-2.9,3.2,4.8,18620.0
2017-07-19,2017,200,19,13,4.7,219.9,0.6,-1.2,0.2,1.4,402.0,-2.8,3.0,5.6,20844.0
2017-07-19,2017,200,20,14,4.7,220.0,0.7,-1.9,0.5,2.1,398.0,-3.1,3.0,4.9,18374.0
2017-07-19,2017,200,21,15,4.7,220.0,1.1,-2.2,0.2,2.5,393.0,-3.5,3.1,4.5,19280.0
2017-07-19,2017,200,22,16,4.7,220.0,0.5,-1.0,-0.5,1.3,393.0,-3.2,1.6,5.9,18210.0
2017-07-19,2017,200,23,17,4.7,220.1,0.6,-0.9,-0.6,1.3,391.0,-3.1,1.7,6.6,14813.0
2017-07-20,2017,201,0,18,4.7,220.1,-0.6,0.5,0.1,1.1,387.0,-2.8,2.4,6.7,15683.0
2017-07-20,2017,201,1,19,4.7,220.2,-1.2,0.8,-0.1,1.7,385.0,-2.9,2.2,6.5,19848.0
2017-07-20,2017,201,2,20,4.7,220.2,-1.0,0.4,-0.1,1.3,383.0,-2.6,3.0,7.3,20031.0
2017-07-20,2017,201,3,21,4.7,220.2,-0.6,1.6,-0.8,1.9,383.0,-3.0,2.7,7.7,17355.0
2017-07-20,2017,201,4,22,4.7,220.3,-1.7,2.7,0.2,3.5,382.0,-2.8,2.6,7.5,15670.0
2017-07-20,2017,201,5,23,4.7,220.3,-1.2,1.8,1.9,3.1,381.0,-2.9,2.5,9.0,15245.0
2017-07-20,2017,201,6,0,4.7,220.4,-0.4,2.3,2.0,3.4,381.0,-2.8,2.6,9.6,15260.0
2017-07-20,2017,201,7,1,4.7,220.4,-0.0,0.2,1.4,2.8,381.0,-2.7,2.1,10.7,21600.0
2017-07-20,2017,201,8,2,4.7,220.4,1.0,-1.6,2.0,2.8,385.0,-2.3,1.8,12.1,24971.0
2017-07-20,2017,201,9,3,4.7,220.5,1.3,-0.6,2.2,3.1,387.0,-3.1,2.1,12.5,34658.0
2017-07-20,2017,201,10,4,4.7,220.5,2.7,-0.1,3.5,4.5,383.0,-3.7,2.0,9.9,36498.0
2017-07-20,2017,201,11,5,4.7,220.5,4.0,-3.8,2.8,6.7,393.0,-3.9,4.2,16.6,49781.0
2017-07-20,2017,201,12,6,4.7,220.6,5.3,-3.7,2.0,7.4,388.0,-4.7,5.3,16.1,56678.0
2017-07-20,2017,201,13,7,4.7,220.6,5.0,-4.2,2.4,8.1,393.0,-5.0,5.5,12.5,56447.0
2017-07-20,2017,201,14,8,4.7,220.7,6.2,-5.6,2.1,8.9,398.0,-3.1,6.5,11.2,64852.0
2017-07-20,2017,201,15,9,4.7,220.7,7.6,-2.2,-0.9,8.8,393.0,-2.8,5.9,12.5,102411.0
2017-07-20,2017,201,16,10,4.7,220.7,4.8,-6.3,2.5,9.0,408.0,-3.8,6.3,10.5,77027.0
2017-07-20,2017,201,17,11,4.8,220.8,6.9,-6.4,3.0,10.3,404.0,-2.4,5.7,8.8,70375.0
2017-07-20,2017,201,18,12,4.8,220.8,5.0,-4.3,-4.2,8.8,414.0,-3.3,6.3,9.6,140511.0
2017-07-20,2017,201,19,13,4.8,220.9,5.6,-3.9,-1.4,8.8,452.0,-2.4,2.8,8.4,173460.0
2017-07-20,2017,201,20,14,4.8,220.9,5.8,-3.8,-3.0,8.3,464.0,-2.8,1.9,7.9,156293.0
2017-07-20,2017,201,21,15,4.8,220.9,7.3,-1.5,0.4,7.6,482.0,-2.5,-0.1,6.5,179013.0
2017-07-20,2017,201,22,16,4.8,221.0,6.9,-0.5,-0.9,7.2,469.0,-0.1,-1.2,5.6,153367.0
2017-07-20,2017,201,23,17,4.8,221.0,6.5,-4.8,-0.6,8.3,470.0,0.7,0.5,5.3,177271.0
2017-07-21,2017,202,0,18,4.8,221.1,5.7,-2.9,-4.6,8.6,484.0,3.0,-0.1,5.2,172773.0
2017-07-21,2017,202,1,19,4.8,221.1,4.1,-2.6,-5.7,8.1,517.0,2.2,-1.1,5.1,226308.0
2017-07-21,2017,202,2,20,4.8,221.1,6.2,-4.3,-0.3,7.9,518.0,0.4,-0.1,4.6,236744.0
2017-07-21,2017,202,3,21,4.8,221.2,7.1,-1.7,2.7,8.3,519.0,-1.4,-3.2,4.8,215685.0
2017-07-21,2017,202,4,22,4.8,221.2,4.7,-2.4,6.1,8.4,521.0,-2.8,-1.7,5.2,226163.0
2017-07-21,2017,202,5,23,4.8,221.3,5.3,-3.3,3.4,9.5,557.0,-1.4,-3.8,3.7,281834.0
2017-07-21,2017,202,6,0,4.8,221.3,5.9,-4.7,0.2,8.7,616.0,2.8,-3.8,2.8,370876.0
2017-07-21,2017,202,7,1,4.8,221.3,7.2,-3.1,3.9,8.9,620.0,0.5,-4.7,2.6,262589.0
2017-07-21,2017,202,8,2,4.8,221.4,5.8,-2.1,3.7,7.5,640.0,-0.5,-3.8,2.5,311171.0
2017-07-21,2017,202,9,3,4.8,221.4,5.6,0.4,4.0,7.1,652.0,-1.1,-5.1,2.2,332149.0
2017-07-21,2017,202,10,4,4.8,221.5,5.6,-0.2,2.7,6.7,652.0,0.3,-4.4,2.2,412635.0
2017-07-21,2017,202,11,5,4.8,221.5,4.4,-1.7,0.6,5.7,666.0,2.2,-2.5,2.0,558769.0
2017-07-21,2017,202,12,6,4.8,221.5,2.8,-0.9,0.3,5.1,694.0,3.7,-3.5,2.0,600115.0
2017-07-21,2017,202,13,7,4.8,221.6,4.4,-2.0,1.4,6.1,660.0,2.4,-2.3,2.0,472709.0
2017-07-21,2017,202,14,8,4.8,221.6,5.3,0.0,1.6,6.1,641.0,3.1,-5.9,1.9,389771.0
2017-07-21,2017,202,15,9,4.8,221.7,3.6,-2.2,2.6,6.5,654.0,1.3,-3.8,1.8,396174.0
2017-07-21,2017,202,16,10,4.8,221.7,3.8,-4.1,3.1,7.2,644.0,0.6,-1.6,1.7,330169.0
2017-07-21,2017,202,17,11,4.8,221.7,4.6,-2.9,3.2,6.9,632.0,-0.3,-4.2,1.9,304728.0
2017-07-21,2017,202,18,12,4.8,221.8,2.8,-3.3,3.3,6.3,658.0,-1.0,-3.2,1.9,339922.0
2017-07-21,2017,202,19,13,4.8,221.8,1.7,-2.8,2.6,6.1,670.0,0.6,-4.0,2.2,372664.0
2017-07-21,2017,202,20,14,4.9,221.9,1.1,-4.3,0.5,6.0,660.0,0.8,-2.6,2.4,345654.0
2017-07-21,2017,202,21,15,4.9,221.9,2.5,-3.7,2.4,6.4,639.0,-1.2,-3.4,2.5,330321.0
2017-07-21,2017,202,22,16,4.9,221.9,3.7,-3.4,1.6,6.6,613.0,-0.9,-3.6,2.7,280747.0
2017-07-21,2017,202,23,17,4.9,222.0,3.9,-2.0,2.2,6.8,613.0,-0.3,-4.6,2.7,281282.0
2017-07-22,2017,203,0,18,4.9,222.0,3.6,-1.0,3.8,6.5,617.0,-2.9,-5.2,2.7,274670.0
2017-07-22,2017,203,1,19,4.9,222.1,4.9,-2.8,1.3,6.8,581.0,-1.2,-2.9,2.8,191222.0
2017-07-22,2017,203,2,20,4.9,222.1,5.2,-2.4,1.8,6.9,575.0,-2.5,-2.2,2.7,142857.0
2017-07-22,2017,203,3,21,4.9,222.1,5.7,-1.8,2.1,6.9,562.0,-2.7,-2.2,2.6,133952.0
2017-07-22,2017,203,4,22,4.9,222.2,5.8,-2.5,1.9,7.2,552.0,-3.3,-1.9,2.8,125744.0
2017-07-22,2017,203,5,23,4.9,222.2,3.6,-0.1,3.0,6.9,567.0,-3.3,-3.1,3.8,165666.0
2017-07-22,2017,203,6,0,4.9,222.3,6.0,-0.9,0.1,7.0,541.0,-0.7,-3.3,4.7,156061.0
2017-07-22,2017,203,7,1,4.9,222.3,3.9,-5.0,1.0,7.3,551.0,-2.3,1.2,4.3,159107.0
2017-07-22,2017,203,8,2,4.9,222.3,-0.8,-6.0,-3.8,7.8,576.0,1.5,2.5,5.1,128217.0
2017-07-22,2017,203,9,3,4.9,222.4,1.6,-5.7,0.5,7.8,563.0,-1.5,1.4,4.8,146811.0
2017-07-22,2017,203,10,4,4.9,222.4,3.1,-5.1,-0.1,6.8,549.0,-0.6,2.8,4.2,144252.0
2017-07-22,2017,203,11,5,4.9,222.5,3.9,-1.3,3.2,6.5,550.0,-2.1,-0.0,4.6,133539.0
2017-07-22,2017,203,12,6,4.9,222.5,5.0,-1.9,1.6,6.4,538.0,-1.0,0.2,5.3,139947.0
2017-07-22,2017,203,13,7,4.9,222.5,3.1,-1.6,4.1,6.9,557.0,-4.1,0.1,4.6,146145.0
2017-07-22,2017,203,14,8,4.9,222.6,4.1,-1.8,0.9,6.9,554.0,-1.1,1.1,5.1,147627.0
2017-07-22,2017,203,15,9,4.9,222.6,3.9,-2.0,-2.4,6.2,556.0,0.7,2.1,4.8,157137.0
2017-07-22,2017,203,16,10,4.9,222.7,4.2,-3.4,-1.5,6.5,555.0,-1.2,3.2,4.6,164835.0
2017-07-22,2017,203,17,11,4.9,222.7,4.5,-2.2,1.1,5.3,589.0,-2.1,0.1,4.6,160378.0
2017-07-22,2017,203,18,12,4.9,222.7,4.3,-2.9,-0.7,5.5,587.0,-1.6,1.5,4.2,149545.0
2017-07-22,2017,203,19,13,4.9,222.8,3.8,-1.9,-0.3,5.1,589.0,-2.6,0.5,4.4,145178.0
2017-07-22,2017,203,20,14,4.9,222.8,3.2,-1.4,2.0,4.9,594.0,-4.6,0.3,3.8,140161.0
2017-07-22,2017,203,21,15,4.9,222.9,3.6,-0.1,0.5,4.5,590.0,-3.1,-0.8,4.0,149123.0
2017-07-22,2017,203,22,16,4.9,222.9,4.1,-0.9,0.6,5.3,590.0,-2.9,-0.4,3.9,157163.0
2017-07-22,2017,203,23,17,5.0,222.9,4.7,-1.3,-0.2,5.3,572.0,-2.3,-0.1,3.1,129642.0
2017-07-23,2017,204,0,18,5.0,223.0,5.4,-1.7,1.3,5.9,587.0,-3.7,-1.3,2.4,170492.0
2017-07-23,2017,204,1,19,5.0,223.0,4.7,-3.3,-0.1,5.9,573.0,-2.9,1.5,2.4,154296.0
2017-07-23,2017,204,2,20,5.0,223.1,4.0,-2.2,1.3,5.1,586.0,-3.5,-0.9,2.8,225602.0
2017-07-23,2017,204,3,21,5.0,223.1,1.2,-3.1,-0.8,4.5,605.0,-0.9,-0.3,3.2,244356.0
2017-07-23,2017,204,4,22,5.0,223.1,2.5,-2.7,-0.1,5.1,573.0,-2.0,0.5,2.8,181218.0
2017-07-23,2017,204,5,23,5.0,223.2,2.8,-4.3,-0.1,5.5,553.0,-1.6,3.0,3.2,115632.0
2017-07-23,2017,204,6,0,5.0,223.2,3.0,-4.9,-1.1,6.2,553.0,-0.3,4.0,3.4,111244.0
2017-07-23,2017,204,7,1,5.0,223.3,4.4,-3.5,-1.2,6.1,526.0,-0.2,3.7,3.2,98915.0
2017-07-23,2017,204,8,2,5.0,223.3,4.5,-2.6,0.4,6.1,539.0,-1.4,1.9,3.0,110123.0
2017-07-23,2017,204,9,3,5.0,223.3,4.5,-3.1,-0.7,5.6,571.0,0.4,1.4,2.6,125660.0
2017-07-23,2017,204,10,4,5.0,223.4,3.2,-3.4,-2.0,5.3,557.0,2.0,3.0,2.8,163876.0
2017-07-23,2017,204,11,5,5.0,223.4,3.2,-4.2,-2.4,6.2,546.0,1.8,3.8,3.6,123616.0
2017-07-23,2017,204,12,6,5.0,223.5,6.9,-3.1,0.0,7.9,567.0,0.4,2.4,3.5,78524.0
2017-07-23,2017,204,13,7,5.0,223.5,6.8,-2.8,2.1,7.9,593.0,0.1,-0.4,3.4,154138.0
2017-07-23,2017,204,14,8,5.0,223.5,4.6,-1.4,1.3,6.2,611.0,1.1,-2.1,3.8,227774.0
2017-07-23,2017,204,15,9,5.0,223.6,4.4,-1.4,-1.6,5.2,602.0,1.1,-1.5,3.2,202384.0
2017-07-23,2017,204,16,10,5.0,223.6,3.6,-2.4,-0.0,4.8,594.0,-0.6,-0.4,2.9,176485.0
2017-07-23,2017,204,17,11,5.0,223.6,2.0,-2.2,-2.4,4.4,598.0,0.3,-1.1,2.6,149924.0
2017-07-23,2017,204,18,12,5.0,223.7,1.0,-3.0,-2.1,4.6,615.0,0.2,-0.3,2.3,149450.0
2017-07-23,2017,204,19,13,5.0,223.7,0.7,-3.2,-2.2,4.3,628.0,1.0,1.7,1.8,119556.0
2017-07-23,2017,204,20,14,5.0,223.8,1.5,-2.9,-2.6,4.4,624.0,1.8,1.6,1.9,124037.0
2017-07-23,2017,204,21,15,5.0,223.8,2.7,-2.8,-2.1,4.6,616.0,1.8,1.7,2.3,125148.0
2017-07-23,2017,204,22,16,5.0,223.8,1.7,1.1,-2.6,4.2,624.0,1.9,-1.9,2.7,136425.0
2017-07-23,2017,204,23,17,5.0,223.9,3.1,0.2,0.7,4.6,615.0,0.1,-1.7,3.5,190793.0
2017-07-24,2017,205,0,18,5.0,223.9,4.1,-0.8,1.9,5.5,602.0,-0.6,-1.1,4.1,177970.0
2017-07-24,2017,205,1,19,5.0,224.0,3.4,0.2,3.4,5.4,620.0,-0.5,-1.4,3.1,237710.0
2017-07-24,2017,205,2,20,5.1,224.0,3.4,-2.8,0.7,5.5,663.0,0.9,-1.8,2.6,260174.0
2017-07-24,2017,205,3,21,5.1,224.0,4.1,-2.9,0.7,6.2,672.0,1.2,-2.9,2.9,210250.0
2017-07-24,2017,205,4,22,5.1,224.1,2.1,-2.5,3.6,5.8,685.0,-1.5,-3.5,2.9,264433.0
2017-07-24,2017,205,5,23,5.1,224.1,4.6,-1.5,-0.0,5.7,665.0,0.1,-4.2,2.8,272316.0
2017-07-24,2017,205,6,0,5.1,224.2,4.9,-2.1,-1.1,5.6,644.0,0.3,-3.5,2.7,198188.0
2017-07-24,2017,205,7,1,5.1,224.2,1.6,-2.8,-0.2,5.0,646.0,-0.3,-2.1,3.0,235913.0
2017-07-24,2017,205,8,2,5.1,224.2,0.7,-2.7,0.4,4.2,624.0,-0.3,-1.3,3.6,261820.0
2017-07-24,2017,205,9,3,5.1,224.3,-0.1,-2.6,1.2,4.3,617.0,-1.1,-1.5,3.6,229606.0
2017-07-24,2017,205,10,4,5.1,224.3,0.5,-2.6,1.4,3.9,607.0,-2.2,-1.8,2.9,220938.0
2017-07-24,2017,205,11,5,5.1,224.4,0.5,-2.8,-2.7,4.5,608.0,-0.4,-0.7,2.8,190921.0
2017-07-24,2017,205,12,6,5.1,224.4,1.5,-1.9,-0.8,3.7,606.0,-0.8,-0.2,2.8,196826.0
2017-07-24,2017,205,13,7,5.1,224.4,-0.4,-3.9,-0.5,4.0,609.0,-0.9,1.2,2.8,172848.0
2017-07-24,2017,205,14,8,5.1,224.5,1.9,-2.9,-0.6,3.9,597.0,-0.7,1.2,2.8,172731.0
2017-07-24,2017,205,15,9,5.1,224.5,1.7,-3.7,-0.2,4.5,601.0,-2.0,1.7,2.9,161409.0
2017-07-24,2017,205,16,10,5.1,224.6,1.7,-2.8,-0.4,4.7,603.0,-2.0,0.5,2.9,130038.0
2017-07-24,2017,205,17,11,5.1,224.6,2.8,-2.8,0.6,4.3,613.0,-0.8,-0.5,3.0,198156.0
2017-07-24,2017,205,18,12,5.1,224.6,2.6,-1.0,2.2,4.1,629.0,-1.6,-1.1,3.3,227673.0
2017-07-24,2017,205,19,13,5.1,224.7,2.5,0.4,1.5,4.7,636.0,-1.2,-2.1,3.0,225926.0
2017-07-24,2017,205,20,14,5.1,224.7,0.7,2.4,-0.1,3.9,659.0,-0.1,-3.3,3.0,260505.0
2017-07-24,2017,205,21,15,5.1,224.8,-1.5,-0.3,-2.3,3.7,685.0,-0.1,-2.8,2.6,270670.0
2017-07-24,2017,205,22,16,5.1,224.8,-2.1,-1.5,-0.6,3.3,706.0,-0.9,-2.0,2.1,220428.0
2017-07-24,2017,205,23,17,5.1,224.8,2.4,-1.6,-0.0,3.3,653.0,-0.6,-2.9,2.3,202201.0
2017-07-25,2017,206,0,18,5.1,224.9,3.2,-0.1,-0.7,3.5,615.0,0.9,-4.5,2.3,179195.0
2017-07-25,2017,206,1,19,5.1,224.9,2.7,-0.0,-1.1,3.0,602.0,1.1,-3.6,2.6,164874.0
2017-07-25,2017,206,2,20,5.1,225.0,3.3,-0.4,0.2,3.5,589.0,1.2,-2.5,2.3,159140.0
2017-07-25,2017,206,3,21,5.1,225.0,3.0,-1.0,1.6,4.1,597.0,1.4,-2.2,2.2,175486.0
2017-07-25,2017,206,4,22,5.1,225.0,2.3,-2.5,0.5,4.4,602.0,1.0,-2.2,2.2,168557.0
2017-07-25,2017,206,5,23,5.1,225.1,2.6,-2.5,1.2,4.2,607.0,0.5,-0.9,2.5,188887.0
2017-07-25,2017,206,6,0,5.2,225.1,-1.4,-2.9,-0.1,4.3,600.0,1.0,-0.9,2.2,132446.0
2017-07-25,2017,206,7,1,5.2,225.2,-1.9,-1.3,-0.5,3.8,580.0,0.4,0.2,2.3,128772.0
2017-07-25,2017,206,8,2,5.2,225.2,-1.5,-2.4,-0.1,3.3,584.0,0.8,1.3,3.7,118383.0
2017-07-25,2017,206,9,3,5.2,225.2,0.4,-2.1,2.5,3.9,568.0,-0.9,1.2,4.0,134385.0
2017-07-25,2017,206,10,4,5.2,225.3,-0.2,-2.5,2.8,4.9,568.0,-0.5,0.5,4.3,138936.0
2017-07-25,2017,206,11,5,5.2,225.3,-0.8,-2.0,-2.1,3.9,567.0,0.5,0.3,4.8,156262.0
2017-07-25,2017,206,12,6,5.2,225.4,-0.6,-1.2,-1.5,3.7,568.0,0.2,-1.0,5.1,184767.0
2017-07-25,2017,206,13,7,5.2,225.4,1.9,-1.9,3.5,5.2,556.0,-1.8,-0.1,4.3,132839.0
2017-07-25,2017,206,14,8,5.2,225.4,0.5,-1.2,-0.3,4.1,587.0,-0.4,0.4,4.1,153500.0
2017-07-25,2017,206,15,9,5.2,225.5,-2.0,1.9,-2.4,4.7,602.0,-2.0,1.4,3.1,97636.0
2017-07-25,2017,206,16,10,5.2,225.5,-2.6,2.2,-3.3,5.2,591.0,-1.6,2.1,3.6,105955.0
2017-07-25,2017,206,17,11,5.2,225.6,-3.4,1.8,-2.2,4.7,577.0,-1.3,2.6,3.3,106698.0
2017-07-25,2017,206,18,12,5.2,225.6,-2.5,3.3,-1.9,4.8,563.0,-0.6,2.4,3.8,124091.0
2017-07-25,2017,206,19,13,5.2,225.6,-0.6,2.8,0.0,5.6,564.0,-1.0,2.8,4.4,137469.0
2017-07-25,2017,206,20,14,5.2,225.7,-0.9,3.4,0.5,5.8,581.0,-0.8,2.9,4.7,136281.0
2017-07-25,2017,206,21,15,5.2,225.7,-4.6,1.0,-1.3,7.0,587.0,-0.5,2.7,5.5,135260.0
2017-07-25,2017,206,22,16,5.2,225.8,-3.9,-4.4,-3.0,7.1,606.0,0.8,1.6,3.9,150623.0
2017-07-25,2017,206,23,17,5.2,225.8,-1.1,-4.6,-1.1,5.9,611.0,1.8,1.2,3.7,166376.0
2017-07-26,2017,207,0,18,5.2,225.8,1.6,-0.1,1.0,4.3,615.0,0.9,-1.7,4.0,286762.0
2017-07-26,2017,207,1,19,5.2,225.9,3.0,3.5,1.5,5.1,620.0,-0.0,-2.5,2.9,240566.0
2017-07-26,2017,207,2,20,5.2,225.9,1.8,0.0,-0.1,3.7,630.0,1.4,-2.0,2.6,255218.0
2017-07-26,2017,207,3,21,5.2,226.0,3.0,-1.8,0.1,4.4,628.0,1.6,-1.2,2.4,245522.0
2017-07-26,2017,207,4,22,5.2,226.0,1.3,-2.1,1.3,3.9,642.0,1.3,-1.7,2.7,234108.0
2017-07-26,2017,207,5,23,5.2,226.0,2.8,-0.9,1.8,4.7,631.0,0.7,-3.4,3.1,238779.0
2017-07-26,2017,207,6,0,5.2,226.1,-0.9,-4.6,-0.5,5.1,636.0,2.8,-1.9,3.3,211712.0
2017-07-26,2017,207,7,1,5.2,226.1,0.8,-3.6,-2.9,5.5,612.0,3.3,-3.1,3.7,213266.0
2017-07-26,2017,207,8,2,5.2,226.2,2.9,-4.7,2.3,6.8,581.0,1.3,-1.6,4.1,232756.0
2017-07-26,2017,207,9,3,5.2,226.2,1.6,-4.2,1.1,5.9,583.0,0.7,-1.3,3.6,215881.0
2017-07-26,2017,207,10,4,5.2,226.2,1.4,-4.6,1.0,5.7,583.0,1.5,-0.1,3.8,214634.0
2017-07-26,2017,207,11,5,5.3,226.3,4.7,-1.8,0.3,5.3,560.0,2.0,-1.6,3.5,161891.0
2017-07-26,2017,207,12,6,5.3,226.3,1.2,-2.4,-0.0,4.2,579.0,0.9,-1.1,3.1,186970.0
2017-07-26,2017,207,13,7,5.3,226.4,1.0,-3.4,0.7,4.6,570.0,0.9,-0.3,3.1,191039.0
2017-07-26,2017,207,14,8,5.3,226.4,2.4,-2.6,2.1,4.8,569.0,0.8,-0.1,3.0,201903.0
2017-07-26,2017,207,15,9,5.3,226.4,2.0,-3.9,1.6,5.2,572.0,0.7,1.0,2.9,204312.0
2017-07-26,2017,207,16,10,5.3,226.5,1.6,-4.5,1.7,5.7,567.0,1.0,2.2,2.8,175275.0
2017-07-26,2017,207,17,11,5.3,226.5,-0.2,-4.6,-0.6,5.0,571.0,1.2,2.3,3.2,191461.0
2017-07-26,2017,207,18,12,5.3,226.6,3.5,-3.9,0.2,6.1,543.0,0.7,3.5,3.3,202179.0
2017-07-26,2017,207,19,13,5.3,226.6,5.7,-2.2,0.7,6.5,524.0,3.4,1.1,3.1,125839.0
2017-07-26,2017,207,20,14,5.3,226.6,6.4,-0.8,2.2,6.9,521.0,2.3,0.7,2.5,72140.0
2017-07-26,2017,207,21,15,5.3,226.7,5.6,-0.3,2.0,6.0,526.0,0.1,-1.2,1.8,58389.0
2017-07-26,2017,207,22,16,5.3,226.7,5.6,-0.1,1.7,5.9,525.0,-0.2,-2.5,1.6,50357.0
2017-07-26,2017,207,23,17,5.3,226.8,5.4,-0.4,0.6,5.4,524.0,0.6,-2.8,1.6,49506.0
2017-07-27,2017,208,0,18,5.3,226.8,5.0,-1.3,-0.4,5.2,521.0,1.3,-1.6,1.6,48337.0
2017-07-27,2017,208,1,19,5.3,226.8,4.2,-1.8,-1.2,4.9,524.0,1.6,-0.6,1.6,55309.0
2017-07-27,2017,208,2,20,5.3,226.9,3.9,-1.7,-1.4,4.5,522.0,0.3,-1.0,1.8,77340.0
2017-07-27,2017,208,3,21,5.3,226.9,4.6,-1.3,-0.9,4.9,504.0,-0.1,-1.0,1.3,44534.0
2017-07-27,2017,208,4,22,5.3,227.0,4.4,-1.8,-0.4,4.8,501.0,0.3,-0.6,1.4,75935.0
2017-07-27,2017,208,5,23,5.3,227.0,4.2,-2.0,-0.3,4.7,483.0,0.4,-1.0,1.3,60477.0
2017-07-27,2017,208,6,0,5.3,227.0,3.9,-1.1,-0.9,4.3,473.0,1.5,-1.8,1.8,107565.0
2017-07-27,2017,208,7,1,5.3,227.1,3.7,-1.1,-0.9,4.0,464.0,1.2,-1.0,2.0,108548.0
2017-07-27,2017,208,8,2,5.3,227.1,4.0,-1.7,-0.1,4.3,462.0,0.5,-0.4,2.2,90444.0
2017-07-27,2017,208,9,3,5.3,227.2,3.5,-1.6,0.1,4.0,453.0,0.6,0.0,2.3,114272.0
2017-07-27,2017,208,10,4,5.3,227.2,3.8,-1.5,0.9,4.2,451.0,0.3,-0.6,2.2,140677.0
2017-07-27,2017,208,11,5,5.3,227.2,2.2,-1.6,-0.4,4.2,435.0,1.7,1.8,2.5,66533.0
2017-07-27,2017,208,12,6,5.3,227.3,1.2,-3.0,-0.7,4.1,428.0,2.2,3.6,2.7,37146.0
2017-07-27,2017,208,13,7,5.3,227.3,-0.7,-2.9,-1.8,4.2,447.0,2.9,3.0,2.8,38108.0
2017-07-27,2017,208,14,8,5.3,227.4,1.7,-2.4,-1.3,3.8,428.0,2.7,2.9,3.0,58605.0
2017-07-27,2017,208,15,9,5.3,227.4,2.1,-2.6,-0.0,3.9,424.0,1.5,2.8,3.3,69268.0
2017-07-27,2017,208,16,10,5.4,227.4,2.8,-2.4,0.9,4.1,419.0,0.9,2.9,3.5,69799.0
2017-07-27,2017,208,17,11,5.4,227.5,2.7,-2.5,1.0,4.1,423.0,0.4,3.2,3.8,73416.0
2017-07-27,2017,208,18,12,5.4,227.5,1.9,-2.7,0.2,4.0,429.0,0.6,3.0,3.9,71425.0
2017-07-27,2017,208,19,13,5.4,227.6,2.9,-2.5,0.4,4.1,421.0,0.3,3.7,4.2,72946.0
2017-07-27,2017,208,20,14,5.4,227.6,3.2,-2.6,0.4,4.3,415.0,0.7,4.2,4.1,53338.0
2017-07-27,2017,208,21,15,5.4,227.6,1.5,-3.3,-1.2,4.8,422.0,0.9,4.4,4.2,41110.0
2017-07-27,2017,208,22,16,5.4,227.7,-1.3,-1.9,-4.1,5.2,438.0,3.2,2.4,4.2,35834.0
2017-07-27,2017,208,23,17,5.4,227.7,0.4,-1.5,-3.1,4.2,436.0,2.5,1.4,4.8,65425.0
2017-07-28,2017,209,0,18,5.4,227.8,1.9,-2.6,0.4,4.2,422.0,0.4,2.7,4.8,84639.0
2017-07-28,2017,209,1,19,5.4,227.8,1.7,-3.7,1.0,4.3,422.0,-0.1,2.9,4.5,74054.0
2017-07-28,2017,209,2,20,5.4,227.8,1.4,-2.5,-0.7,4.3,422.0,0.9,1.8,4.4,75565.0
2017-07-28,2017,209,3,21,5.4,227.9,1.0,-1.1,-2.2,3.7,428.0,1.4,0.9,4.7,82008.0
2017-07-28,2017,209,4,22,5.4,227.9,3.2,-1.7,-1.1,4.3,416.0,1.3,2.2,5.3,82553.0
2017-07-28,2017,209,5,23,5.4,227.9,2.5,-3.6,1.5,4.8,426.0,-0.2,2.6,4.9,63507.0
2017-07-28,2017,209,6,0,5.4,228.0,2.4,-3.6,1.3,4.8,432.0,0.0,2.4,5.0,61475.0
2017-07-28,2017,209,7,1,5.4,228.0,2.7,-1.4,2.1,4.7,440.0,-0.2,0.5,4.6,89222.0
2017-07-28,2017,209,8,2,5.4,228.1,1.1,-1.1,3.3,4.9,453.0,-0.4,-0.9,4.3,96720.0
2017-07-28,2017,209,9,3,5.4,228.1,-0.7,-4.4,-0.5,5.1,456.0,2.7,1.5,4.7,101476.0
2017-07-28,2017,209,10,4,5.4,228.1,0.5,-3.5,-1.4,4.6,449.0,3.4,1.4,4.5,116647.0
2017-07-28,2017,209,11,5,5.4,228.2,2.3,-2.0,2.9,4.9,439.0,-0.2,0.3,4.4,123470.0
2017-07-28,2017,209,12,6,5.4,228.2,0.6,-3.3,0.8,5.1,447.0,2.2,1.0,4.7,103435.0
