date,lt,year,doy,glon,trough_min_lat,AE,AE6,Kp,Kp9,Cp,C9,sum_8kp,mean_8ap,F10.7,Hour,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2016-05-13,4,2016,134,-90,46.0,267.0,298.5,1.3,1.3,0.3,1,12.7,6,95.4,10,-2.9,156.1,1.8,5.5,-1.7,6.3,362.0,-0.8,1.8,7.2,26931.0
2016-05-13,5,2016,134,-90,,311.0,306.6,1.3,1.3,0.3,1,12.7,6,95.4,11,-2.9,156.2,3.3,5.3,-2.7,6.9,365.0,-1.3,1.9,6.7,24803.0
2016-05-13,18,2016,134,-90,,166.0,104.9,1.0,1.0,0.3,1,12.7,6,95.4,0,-3.0,155.7,-5.1,1.6,-0.2,5.4,382.0,-0.1,2.4,3.2,75311.0
2016-05-13,19,2016,134,-90,61.0,88.0,109.3,1.0,1.0,0.3,1,12.7,6,95.4,1,-3.0,155.8,-5.5,0.6,-0.8,5.6,379.0,-0.8,2.0,3.5,58874.0
2016-05-13,20,2016,134,-90,56.0,70.0,108.0,1.0,1.0,0.3,1,12.7,6,95.4,2,-3.0,155.8,-5.3,0.8,-1.4,5.5,378.0,-1.8,2.5,3.3,83049.0
2016-05-13,21,2016,134,-90,,46.0,100.9,0.7,0.8,0.3,1,12.7,6,95.4,3,-3.0,155.9,-5.4,0.9,-0.8,5.6,376.0,-1.2,2.9,3.3,79867.0
2016-05-13,22,2016,134,-90,53.0,51.0,93.0,0.7,0.8,0.3,1,12.7,6,95.4,4,-3.0,155.9,-5.9,1.5,-0.0,6.1,370.0,-0.5,3.1,3.2,45740.0
2016-05-13,23,2016,134,-90,52.0,42.0,86.1,0.7,0.8,0.3,1,12.7,6,95.4,5,-3.0,155.9,-5.8,1.3,0.1,5.9,368.0,-0.3,3.1,3.1,45120.0
2016-05-14,0,2016,135,-90,48.0,144.0,190.5,2.0,1.9,0.5,2,16.7,9,103.4,6,-2.9,156.9,-3.8,3.5,0.1,5.3,342.0,-2.2,-0.0,9.8,26228.0
2016-05-14,1,2016,135,-90,49.0,138.0,157.2,2.0,1.9,0.5,2,16.7,9,103.4,7,-2.8,157.0,-7.4,4.9,-1.5,9.2,342.0,-4.2,0.5,12.9,44169.0
2016-05-14,2,2016,135,-90,48.0,262.0,223.4,2.0,1.9,0.5,2,16.7,9,103.4,8,-2.8,157.0,-6.8,6.0,-2.8,9.7,353.0,-5.8,-0.2,18.2,42019.0
2016-05-14,3,2016,135,-90,47.0,309.0,277.4,2.0,1.9,0.5,2,16.7,9,103.4,9,-2.8,157.1,-1.1,6.9,-2.6,8.4,352.0,-4.8,1.4,17.5,49996.0
2016-05-14,4,2016,135,-90,46.0,417.0,365.7,2.0,1.9,0.5,2,16.7,9,103.4,10,-2.8,157.1,2.7,4.9,-3.4,7.2,355.0,-5.9,2.3,18.5,36996.0
2016-05-14,5,2016,135,-90,46.0,613.0,522.2,2.0,1.9,0.5,2,16.7,9,103.4,11,-2.8,157.1,-0.8,5.1,-4.4,7.2,345.0,-6.0,2.0,18.6,35325.0
2016-05-14,18,2016,135,-90,,299.0,208.9,2.3,2.2,0.5,2,16.7,9,103.4,0,-2.9,156.7,2.5,5.6,-2.4,6.7,337.0,-2.4,1.6,5.6,16962.0
2016-05-14,19,2016,135,-90,56.0,413.0,224.7,2.3,2.2,0.5,2,16.7,9,103.4,1,-2.9,156.7,1.9,6.1,-2.2,6.9,335.0,-1.7,2.0,5.7,16046.0
2016-05-14,20,2016,135,-90,53.0,395.0,248.0,2.3,2.2,0.5,2,16.7,9,103.4,2,-2.9,156.8,2.0,6.4,-1.1,6.8,334.0,-1.2,1.9,6.6,18473.0
2016-05-14,21,2016,135,-90,51.0,326.0,248.3,1.3,1.6,0.5,2,16.7,9,103.4,3,-2.9,156.8,-0.4,6.3,-0.6,6.4,323.0,-0.4,2.3,7.2,22331.0
2016-05-14,22,2016,135,-90,,274.0,269.0,1.3,1.6,0.5,2,16.7,9,103.4,4,-2.9,156.9,-2.4,5.5,-0.2,6.1,343.0,-1.5,2.3,7.0,27772.0
2016-05-14,23,2016,135,-90,49.0,253.0,297.4,1.3,1.6,0.5,2,16.7,9,103.4,5,-2.9,156.9,-4.1,3.5,0.8,5.5,347.0,-2.0,0.5,8.8,29097.0
2016-05-15,0,2016,136,-90,50.0,299.0,235.6,2.0,2.3,0.8,4,20.7,13,110.8,6,-2.7,157.9,1.0,-9.7,-3.6,11.1,400.0,-1.4,1.3,7.8,189270.0
2016-05-15,1,2016,136,-90,49.0,311.0,283.2,2.0,2.3,0.8,4,20.7,13,110.8,7,-2.7,157.9,2.2,-9.6,-1.2,10.7,396.0,-2.1,2.4,7.9,190021.0
2016-05-15,2,2016,136,-90,48.0,110.0,173.6,2.0,2.3,0.8,4,20.7,13,110.8,8,-2.7,158.0,4.4,-7.2,2.5,10.4,399.0,-3.3,1.4,8.4,172686.0
2016-05-15,3,2016,136,-90,47.0,35.0,85.8,1.3,1.6,0.8,4,20.7,13,110.8,9,-2.7,158.0,5.5,-3.3,7.5,10.3,407.0,-4.9,-0.7,9.3,154319.0
2016-05-15,4,2016,136,-90,,65.0,72.6,1.3,1.6,0.8,4,20.7,13,110.8,10,-2.7,158.1,5.0,-6.0,0.6,9.8,406.0,-2.0,1.0,9.0,157576.0
2016-05-15,5,2016,136,-90,,94.0,86.1,1.3,1.6,0.8,4,20.7,13,110.8,11,-2.7,158.1,1.7,-8.4,3.5,9.9,422.0,-5.6,2.2,9.5,165254.0
2016-05-15,18,2016,136,-90,,420.0,356.7,3.0,3.0,0.8,4,20.7,13,110.8,0,-2.8,157.7,1.6,-0.6,-0.5,8.8,352.0,-4.6,-0.9,18.3,120139.0
2016-05-15,19,2016,136,-90,54.0,343.0,395.0,3.0,3.0,0.8,4,20.7,13,110.8,1,-2.8,157.7,0.3,-9.5,-6.9,12.0,372.0,1.5,4.2,12.3,124322.0
2016-05-15,20,2016,136,-90,56.0,309.0,416.9,3.0,3.0,0.8,4,20.7,13,110.8,2,-2.8,157.7,0.9,-11.9,-1.7,13.0,372.0,-1.7,4.2,11.3,108907.0
2016-05-15,21,2016,136,-90,53.0,254.0,402.7,2.7,2.8,0.8,4,20.7,13,110.8,3,-2.8,157.8,1.1,-10.6,-2.0,12.9,376.0,-0.8,2.5,11.4,132792.0
2016-05-15,22,2016,136,-90,,129.0,349.9,2.7,2.8,0.8,4,20.7,13,110.8,4,-2.8,157.8,3.5,-10.4,1.4,12.4,378.0,-2.2,2.7,9.8,134007.0
2016-05-15,23,2016,136,-90,,93.0,286.1,2.7,2.8,0.8,4,20.7,13,110.8,5,-2.7,157.9,2.5,-9.9,-2.3,11.6,385.0,-0.5,1.4,8.1,172822.0
2016-05-16,0,2016,137,-90,49.0,198.0,201.7,2.7,2.7,0.7,3,20.3,12,104.3,6,-2.6,158.8,0.6,-3.0,-4.1,6.4,512.0,4.5,-0.8,4.2,190299.0
2016-05-16,1,2016,137,-90,48.0,316.0,274.1,2.7,2.7,0.7,3,20.3,12,104.3,7,-2.6,158.9,5.4,-3.3,-0.4,6.5,476.0,1.5,0.0,4.6,195944.0
2016-05-16,2,2016,137,-90,48.0,156.0,199.4,2.7,2.7,0.7,3,20.3,12,104.3,8,-2.6,158.9,5.5,-3.7,1.5,7.2,479.0,0.2,-0.3,4.7,166770.0
2016-05-16,3,2016,137,-90,47.0,192.0,194.7,3.0,2.9,0.7,3,20.3,12,104.3,9,-2.6,159.0,2.2,-4.6,-3.8,7.1,487.0,3.1,1.0,4.9,149697.0
2016-05-16,4,2016,137,-90,,555.0,422.5,3.0,2.9,0.7,3,20.3,12,104.3,10,-2.6,159.0,0.9,-4.0,-5.3,7.3,492.0,3.5,0.8,5.1,141815.0
2016-05-16,5,2016,137,-90,,637.0,558.3,3.0,2.9,0.7,3,20.3,12,104.3,11,-2.6,159.0,2.1,-4.5,-2.8,7.0,485.0,1.8,1.3,5.4,161952.0
2016-05-16,18,2016,137,-90,,119.0,172.0,2.3,2.1,0.7,3,20.3,12,104.3,0,-2.7,158.6,1.5,-0.6,-1.0,4.5,439.0,-0.8,-0.8,6.9,183884.0
2016-05-16,19,2016,137,-90,,204.0,157.0,2.3,2.1,0.7,3,20.3,12,104.3,1,-2.7,158.6,1.7,-1.2,-2.6,5.5,449.0,1.2,-0.8,6.0,188642.0
2016-05-16,20,2016,137,-90,54.0,316.0,142.7,2.3,2.1,0.7,3,20.3,12,104.3,2,-2.6,158.7,-2.4,-3.1,-4.7,6.8,486.0,1.7,0.6,4.2,215608.0
2016-05-16,21,2016,137,-90,52.0,426.0,183.1,3.0,2.6,0.7,3,20.3,12,104.3,3,-2.6,158.7,-0.0,-4.6,-1.0,6.7,481.0,-0.6,1.0,4.1,208805.0
2016-05-16,22,2016,137,-90,51.0,311.0,216.4,3.0,2.6,0.7,3,20.3,12,104.3,4,-2.6,158.8,0.5,-5.1,-1.8,6.2,496.0,1.4,0.6,4.3,208587.0
2016-05-16,23,2016,137,-90,50.0,136.0,225.4,3.0,2.6,0.7,3,20.3,12,104.3,5,-2.6,158.8,6.6,-0.3,1.0,6.9,476.0,0.5,-2.2,3.7,163532.0
2016-05-17,0,2016,138,-90,50.0,140.0,145.2,3.3,2.9,0.7,3,21.7,12,105.6,6,-2.5,159.8,3.4,-2.8,0.2,6.2,512.0,2.0,-0.5,5.6,196104.0
2016-05-17,1,2016,138,-90,48.0,437.0,329.8,3.3,2.9,0.7,3,21.7,12,105.6,7,-2.5,159.8,3.4,-0.7,1.5,5.6,510.0,1.1,-2.4,5.6,226565.0
2016-05-17,2,2016,138,-90,46.0,294.0,307.2,3.3,2.9,0.7,3,21.7,12,105.6,8,-2.5,159.9,1.6,-2.2,2.7,6.2,524.0,0.2,-0.6,5.3,183330.0
2016-05-17,3,2016,138,-90,45.0,191.0,233.8,2.7,2.8,0.7,3,21.7,12,105.6,9,-2.5,159.9,2.4,-0.4,0.3,6.0,518.0,1.2,-2.0,5.6,203473.0
2016-05-17,4,2016,138,-90,,489.0,395.3,2.7,2.8,0.7,3,21.7,12,105.6,10,-2.5,160.0,0.6,-1.9,1.0,5.9,534.0,0.5,-0.9,4.9,189547.0
2016-05-17,5,2016,138,-90,,106.0,212.4,2.7,2.8,0.7,3,21.7,12,105.6,11,-2.5,160.0,1.0,-2.7,4.2,6.1,531.0,-2.5,-0.4,4.8,178970.0
2016-05-17,18,2016,138,-90,,211.0,152.7,2.3,2.1,0.7,3,21.7,12,105.6,0,-2.5,159.6,1.3,-4.2,-0.5,5.8,500.0,0.2,2.2,5.9,126510.0
2016-05-17,19,2016,138,-90,,160.0,147.4,2.3,2.1,0.7,3,21.7,12,105.6,1,-2.5,159.6,2.9,-3.5,1.8,5.8,492.0,-1.5,1.9,5.8,136835.0
2016-05-17,20,2016,138,-90,55.0,137.0,153.6,2.3,2.1,0.7,3,21.7,12,105.6,2,-2.5,159.6,3.1,-3.4,3.3,6.1,490.0,-2.2,2.3,6.0,135108.0
2016-05-17,21,2016,138,-90,,152.0,165.1,2.0,2.0,0.7,3,21.7,12,105.6,3,-2.5,159.7,1.8,-4.7,-0.5,6.5,501.0,0.3,2.9,6.3,129474.0
2016-05-17,22,2016,138,-90,53.0,202.0,174.9,2.0,2.0,0.7,3,21.7,12,105.6,4,-2.5,159.7,3.9,-1.6,2.5,6.7,503.0,-0.4,0.3,5.9,123763.0
2016-05-17,23,2016,138,-90,50.0,137.0,175.7,2.0,2.0,0.7,3,21.7,12,105.6,5,-2.5,159.8,3.4,-0.7,1.5,6.2,517.0,1.3,-0.9,5.8,143673.0
2016-05-18,0,2016,139,-90,48.0,192.0,282.0,1.7,1.9,0.3,1,13.7,7,104.7,6,-2.4,160.8,4.2,-3.1,-1.0,5.8,481.0,1.5,2.6,4.5,109355.0
2016-05-18,1,2016,139,-90,48.0,124.0,182.1,1.7,1.9,0.3,1,13.7,7,104.7,7,-2.4,160.8,4.3,-0.9,-1.6,5.8,476.0,2.5,0.1,4.7,109883.0
2016-05-18,2,2016,139,-90,48.0,211.0,200.4,1.7,1.9,0.3,1,13.7,7,104.7,8,-2.4,160.8,4.1,-1.2,-1.1,5.7,478.0,2.1,-0.1,4.8,118136.0
2016-05-18,3,2016,139,-90,47.0,296.0,260.9,2.3,2.2,0.3,1,13.7,7,104.7,9,-2.4,160.9,2.0,-3.4,0.1,6.0,499.0,0.8,2.0,4.5,119642.0
2016-05-18,4,2016,139,-90,46.0,245.0,250.7,2.3,2.2,0.3,1,13.7,7,104.7,10,-2.4,160.9,4.8,-0.9,4.1,7.7,495.0,-2.2,-2.3,6.2,164241.0
2016-05-18,5,2016,139,-90,,239.0,243.2,2.3,2.2,0.3,1,13.7,7,104.7,11,-2.4,161.0,4.4,-2.4,1.9,7.6,497.0,-0.5,-0.5,6.6,173310.0
2016-05-18,18,2016,139,-90,,237.0,352.4,1.7,2.1,0.3,1,13.7,7,104.7,0,-2.4,160.5,1.6,1.1,-3.9,5.4,518.0,3.1,-1.9,4.4,129584.0
2016-05-18,19,2016,139,-90,56.0,134.0,313.1,1.7,2.1,0.3,1,13.7,7,104.7,1,-2.4,160.6,4.3,0.2,-0.8,5.0,496.0,0.6,-1.9,5.3,141507.0
2016-05-18,20,2016,139,-90,54.0,197.0,290.6,1.7,2.1,0.3,1,13.7,7,104.7,2,-2.4,160.6,4.3,-1.8,-1.0,5.6,495.0,1.0,0.8,5.0,139410.0
2016-05-18,21,2016,139,-90,52.0,528.0,309.7,2.7,2.5,0.3,1,13.7,7,104.7,3,-2.4,160.6,3.2,-2.6,-2.8,5.5,500.0,2.8,1.5,4.5,123299.0
2016-05-18,22,2016,139,-90,50.0,469.0,323.6,2.7,2.5,0.3,1,13.7,7,104.7,4,-2.4,160.7,4.4,1.8,-1.7,5.6,485.0,2.2,-2.7,4.5,119963.0
2016-05-18,23,2016,139,-90,48.0,432.0,340.3,2.7,2.5,0.3,1,13.7,7,104.7,5,-2.4,160.7,4.6,2.1,0.4,5.6,485.0,0.3,-2.9,4.5,122924.0
2016-05-19,0,2016,140,-90,50.0,127.0,114.6,2.3,1.8,0.3,1,13.7,7,101.2,6,-2.3,161.7,2.7,-2.6,0.7,5.0,436.0,-1.0,0.6,5.8,85580.0
2016-05-19,1,2016,140,-90,49.0,176.0,153.5,2.3,1.8,0.3,1,13.7,7,101.2,7,-2.3,161.8,0.3,-2.4,-3.0,5.7,441.0,0.6,0.4,5.7,50775.0
2016-05-19,2,2016,140,-90,46.0,479.0,359.5,2.3,1.8,0.3,1,13.7,7,101.2,8,-2.3,161.8,-1.9,-0.9,-4.2,5.2,449.0,1.3,0.1,5.9,36117.0
2016-05-19,3,2016,140,-90,47.0,503.0,450.5,1.7,1.8,0.3,1,13.7,7,101.2,9,-2.3,161.8,-1.7,-2.8,-3.5,5.1,443.0,1.5,1.9,5.9,34008.0
2016-05-19,4,2016,140,-90,,374.0,402.3,1.7,1.8,0.3,1,13.7,7,101.2,10,-2.3,161.9,-0.9,-3.5,-3.7,5.4,436.0,1.2,2.2,5.8,32522.0
2016-05-19,5,2016,140,-90,,399.0,400.4,1.7,1.8,0.3,1,13.7,7,101.2,11,-2.3,161.9,-2.4,-2.3,-4.2,5.5,442.0,1.6,1.5,5.7,36264.0
2016-05-19,18,2016,140,-90,,57.0,42.4,1.3,1.2,0.3,1,13.7,7,101.2,0,-2.3,161.5,3.9,-0.4,-1.0,5.0,438.0,0.7,-2.5,5.5,111918.0
2016-05-19,19,2016,140,-90,,60.0,45.9,1.3,1.2,0.3,1,13.7,7,101.2,1,-2.3,161.5,1.6,-4.2,0.9,5.1,451.0,-0.4,1.6,4.9,86120.0
2016-05-19,20,2016,140,-90,,49.0,49.4,1.3,1.2,0.3,1,13.7,7,101.2,2,-2.3,161.6,2.1,-3.6,2.2,4.9,447.0,-1.5,1.1,4.8,87952.0
2016-05-19,21,2016,140,-90,,60.0,54.1,0.7,0.9,0.3,1,13.7,7,101.2,3,-2.3,161.6,1.8,-4.1,0.7,4.8,445.0,-0.0,2.1,4.8,82876.0
2016-05-19,22,2016,140,-90,,79.0,60.1,0.7,0.9,0.3,1,13.7,7,101.2,4,-2.3,161.6,3.1,-2.8,1.0,5.0,433.0,-0.7,0.6,5.2,91884.0
2016-05-19,23,2016,140,-90,,106.0,67.6,0.7,0.9,0.3,1,13.7,7,101.2,5,-2.3,161.7,1.7,-3.9,-1.2,5.0,444.0,0.9,1.3,5.2,83576.0
2016-05-20,0,2016,141,-90,50.0,145.0,136.0,1.3,1.6,0.2,1,11.0,5,102.0,6,-2.2,162.7,2.7,-4.0,0.5,6.2,471.0,1.1,-0.8,6.6,190573.0
2016-05-20,1,2016,141,-90,49.0,112.0,120.8,1.3,1.6,0.2,1,11.0,5,102.0,7,-2.2,162.7,1.7,-4.6,2.2,6.2,474.0,2.1,-1.5,6.4,195824.0
2016-05-20,2,2016,141,-90,50.0,84.0,97.5,1.3,1.6,0.2,1,11.0,5,102.0,8,-2.2,162.8,3.6,0.6,-0.2,5.7,478.0,2.8,-3.6,6.9,205266.0
2016-05-20,3,2016,141,-90,51.0,99.0,98.4,1.0,1.2,0.2,1,11.0,5,102.0,9,-2.2,162.8,1.0,-4.8,1.5,6.2,481.0,1.8,-1.6,5.3,154157.0
2016-05-20,4,2016,141,-90,,115.0,108.9,1.0,1.2,0.2,1,11.0,5,102.0,10,-2.1,162.8,1.2,-5.0,1.7,5.7,454.0,-0.2,-1.5,4.6,130776.0
2016-05-20,5,2016,141,-90,,74.0,86.8,1.0,1.2,0.2,1,11.0,5,102.0,11,-2.1,162.9,0.4,-6.9,0.3,7.1,444.0,-1.0,-0.6,3.9,85331.0
2016-05-20,18,2016,141,-90,,112.0,126.0,2.3,1.9,0.2,1,11.0,5,102.0,0,-2.2,162.4,4.5,-3.8,-1.6,6.7,433.0,3.8,3.4,9.3,23008.0
2016-05-20,19,2016,141,-90,,195.0,103.6,2.3,1.9,0.2,1,11.0,5,102.0,1,-2.2,162.5,4.4,-4.6,-2.5,7.6,422.0,4.9,5.4,7.6,27034.0
2016-05-20,20,2016,141,-90,,196.0,97.7,2.3,1.9,0.2,1,11.0,5,102.0,2,-2.2,162.5,5.8,-4.9,-0.5,7.9,417.0,3.9,5.4,6.6,23074.0
2016-05-20,21,2016,141,-90,,140.0,107.6,2.3,2.2,0.2,1,11.0,5,102.0,3,-2.2,162.6,5.1,-3.8,0.0,7.5,419.0,1.9,4.8,7.8,51859.0
2016-05-20,22,2016,141,-90,,120.0,119.6,2.3,2.2,0.2,1,11.0,5,102.0,4,-2.2,162.6,4.7,-6.0,0.2,8.4,437.0,0.2,5.2,8.3,64821.0
2016-05-20,23,2016,141,-90,,113.0,130.7,2.3,2.2,0.2,1,11.0,5,102.0,5,-2.2,162.6,2.7,-4.3,-0.2,6.6,441.0,2.6,4.7,9.9,105140.0
2016-05-21,0,2016,142,-90,47.0,607.0,476.7,4.7,4.1,0.9,4,22.3,15,100.2,6,-2.1,163.6,-3.1,4.9,-4.7,8.6,493.0,-1.1,-4.1,9.2,131592.0
2016-05-21,1,2016,142,-90,44.0,1025.0,823.7,4.7,4.1,0.9,4,22.3,15,100.2,7,-2.0,163.7,1.8,3.2,-6.6,7.9,494.0,1.3,-5.6,8.2,183445.0
2016-05-21,2,2016,142,-90,44.0,619.0,694.6,4.7,4.1,0.9,4,22.3,15,100.2,8,-2.0,163.7,6.4,-2.0,-4.1,8.9,485.0,1.6,-3.9,8.6,184528.0
2016-05-21,3,2016,142,-90,45.0,240.0,407.3,2.3,3.0,0.9,4,22.3,15,100.2,9,-2.0,163.8,3.8,-7.6,1.3,9.2,478.0,0.2,-1.4,7.0,199258.0
2016-05-21,4,2016,142,-90,45.0,225.0,292.1,2.3,3.0,0.9,4,22.3,15,100.2,10,-2.0,163.8,3.4,-7.5,-2.5,9.2,476.0,3.4,-0.9,5.6,181132.0
2016-05-21,5,2016,142,-90,,375.0,344.5,2.3,3.0,0.9,4,22.3,15,100.2,11,-2.0,163.8,1.9,-7.4,4.9,9.4,487.0,-0.8,-1.1,5.0,169916.0
2016-05-21,18,2016,142,-90,,232.0,92.6,2.3,2.1,0.9,4,22.3,15,100.2,0,-2.1,163.4,4.4,-5.3,0.9,7.6,444.0,-1.6,2.3,9.9,93222.0
2016-05-21,19,2016,142,-90,,95.0,102.1,2.3,2.1,0.9,4,22.3,15,100.2,1,-2.1,163.4,3.5,-5.6,1.1,7.0,444.0,-2.2,1.3,10.8,118488.0
2016-05-21,20,2016,142,-90,56.0,122.0,112.6,2.3,2.1,0.9,4,22.3,15,100.2,2,-2.1,163.5,-1.8,0.8,-2.3,5.7,459.0,-0.7,-1.1,12.1,124364.0
2016-05-21,21,2016,142,-90,55.0,233.0,137.3,3.0,2.7,0.9,4,22.3,15,100.2,3,-2.1,163.5,-2.8,4.9,-2.8,6.5,461.0,-0.1,-2.1,12.2,108943.0
2016-05-21,22,2016,142,-90,51.0,340.0,174.4,3.0,2.7,0.9,4,22.3,15,100.2,4,-2.1,163.6,4.2,-4.0,1.3,7.4,455.0,-1.3,0.3,12.7,124177.0
2016-05-21,23,2016,142,-90,50.0,232.0,200.0,3.0,2.7,0.9,4,22.3,15,100.2,5,-2.1,163.6,-1.2,-0.6,-3.2,7.7,480.0,-0.2,-1.6,13.0,115245.0
2016-05-22,0,2016,143,-90,50.0,94.0,133.2,2.0,2.0,0.3,1,12.7,6,99.8,6,-1.9,164.6,1.7,-4.0,1.8,5.8,623.0,-2.3,0.9,1.5,317790.0
2016-05-22,1,2016,143,-90,49.0,107.0,116.6,2.0,2.0,0.3,1,12.7,6,99.8,7,-1.9,164.6,3.5,-0.5,1.8,5.9,618.0,-3.0,-2.6,1.5,309156.0
2016-05-22,2,2016,143,-90,48.0,197.0,167.5,2.0,2.0,0.3,1,12.7,6,99.8,8,-1.9,164.7,4.7,-2.1,0.2,5.8,587.0,-1.6,-0.6,1.4,253954.0
2016-05-22,3,2016,143,-90,47.0,245.0,216.6,2.7,2.5,0.3,1,12.7,6,99.8,9,-1.9,164.7,1.9,-4.1,0.6,5.8,615.0,-1.7,0.1,1.4,280142.0
2016-05-22,4,2016,143,-90,46.0,402.0,333.9,2.7,2.5,0.3,1,12.7,6,99.8,10,-1.9,164.7,3.9,0.7,0.8,5.3,589.0,-3.1,-6.7,1.5,328160.0
2016-05-22,5,2016,143,-90,,306.0,316.2,2.7,2.5,0.3,1,12.7,6,99.8,11,-1.9,164.8,4.3,-0.6,-1.9,5.4,581.0,1.2,-5.9,1.5,261192.0
2016-05-22,18,2016,143,-90,,60.0,98.6,1.7,1.6,0.3,1,12.7,6,99.8,0,-2.0,164.3,2.9,-6.0,2.2,7.9,596.0,-2.0,-2.4,2.7,432001.0
2016-05-22,19,2016,143,-90,,78.0,71.0,1.7,1.6,0.3,1,12.7,6,99.8,1,-2.0,164.4,4.0,-4.8,-0.3,7.0,589.0,0.2,-3.2,2.5,432952.0
2016-05-22,20,2016,143,-90,,94.0,69.1,1.7,1.6,0.3,1,12.7,6,99.8,2,-2.0,164.4,4.0,-2.0,-0.6,6.0,587.0,0.9,-5.0,2.1,398598.0
2016-05-22,21,2016,143,-90,,218.0,88.9,2.3,2.0,0.3,1,12.7,6,99.8,3,-2.0,164.5,4.3,-2.2,-2.2,6.1,603.0,1.6,-3.4,2.1,350177.0
2016-05-22,22,2016,143,-90,,382.0,136.6,2.3,2.0,0.3,1,12.7,6,99.8,4,-1.9,164.5,4.8,-1.6,-2.1,5.9,599.0,1.6,-3.2,1.8,229558.0
2016-05-22,23,2016,143,-90,50.0,140.0,147.1,2.3,2.0,0.3,1,12.7,6,99.8,5,-1.9,164.5,3.0,-3.0,2.0,5.9,620.0,-2.6,-0.7,1.7,273743.0
2016-05-23,0,2016,144,-90,50.0,245.0,212.6,1.3,1.1,0.1,0,6.3,3,99.8,6,-1.8,165.5,0.9,-2.8,-1.2,3.5,528.0,0.5,0.0,2.2,211686.0
2016-05-23,1,2016,144,-90,49.0,153.0,175.0,1.3,1.1,0.1,0,6.3,3,99.8,7,-1.8,165.6,1.7,-2.4,0.6,3.4,522.0,-0.6,-0.4,2.3,266218.0
2016-05-23,2,2016,144,-90,49.0,211.0,197.8,1.3,1.1,0.1,0,6.3,3,99.8,8,-1.8,165.6,2.1,-0.8,-2.0,3.3,520.0,0.7,-1.4,2.2,221515.0
2016-05-23,3,2016,144,-90,47.0,216.0,209.4,1.7,1.5,0.1,0,6.3,3,99.8,9,-1.8,165.7,2.1,-1.0,-1.3,3.1,513.0,0.7,-0.7,2.2,224520.0
2016-05-23,4,2016,144,-90,46.0,108.0,145.3,1.7,1.5,0.1,0,6.3,3,99.8,10,-1.8,165.7,2.9,-1.4,-0.3,3.5,506.0,0.1,-0.4,2.2,209487.0
2016-05-23,5,2016,144,-90,,149.0,147.7,1.7,1.5,0.1,0,6.3,3,99.8,11,-1.8,165.7,2.1,-3.0,0.1,3.8,502.0,-0.1,0.3,2.3,160515.0
2016-05-23,18,2016,144,-90,,39.0,48.4,0.3,0.3,0.1,0,6.3,3,99.8,0,-1.8,165.3,2.2,-3.4,-0.0,4.5,550.0,-0.0,0.8,1.6,209304.0
2016-05-23,19,2016,144,-90,,53.0,44.3,0.3,0.3,0.1,0,6.3,3,99.8,1,-1.8,165.3,3.5,-2.1,-0.1,4.2,536.0,0.1,-0.2,1.8,215050.0
2016-05-23,20,2016,144,-90,,64.0,46.1,0.3,0.3,0.1,0,6.3,3,99.8,2,-1.8,165.4,1.6,-3.6,-0.1,4.2,554.0,0.0,0.9,1.8,223186.0
2016-05-23,21,2016,144,-90,,82.0,51.3,1.0,0.7,0.1,0,6.3,3,99.8,3,-1.8,165.4,3.1,-2.4,-0.9,4.1,536.0,0.2,0.7,1.9,251654.0
2016-05-23,22,2016,144,-90,,95.0,59.1,1.0,0.7,0.1,0,6.3,3,99.8,4,-1.8,165.5,2.7,-2.9,-0.6,4.1,538.0,-0.1,0.4,2.0,272710.0
2016-05-23,23,2016,144,-90,,197.0,81.0,1.0,0.7,0.1,0,6.3,3,99.8,5,-1.8,165.5,2.6,-2.4,-1.3,4.0,529.0,0.9,-0.7,2.2,239538.0
2016-05-24,0,2016,145,-90,52.0,53.0,53.2,1.0,1.0,0.2,1,8.7,4,96.7,6,-1.7,166.5,2.8,1.1,-0.7,5.4,426.0,1.8,-2.2,3.2,88114.0
2016-05-24,1,2016,145,-90,49.0,58.0,56.2,1.0,1.0,0.2,1,8.7,4,96.7,7,-1.7,166.5,5.3,1.6,-0.1,6.2,401.0,-0.1,-2.2,3.6,93751.0
2016-05-24,2,2016,145,-90,51.0,90.0,77.6,1.0,1.0,0.2,1,8.7,4,96.7,8,-1.7,166.6,4.6,-1.3,-2.0,6.3,412.0,3.6,0.2,3.8,90757.0
2016-05-24,3,2016,145,-90,,108.0,96.8,2.3,1.9,0.2,1,8.7,4,96.7,9,-1.7,166.6,4.0,-2.8,-2.6,6.1,424.0,4.3,0.9,3.7,94991.0
2016-05-24,4,2016,145,-90,,315.0,234.9,2.3,1.9,0.2,1,8.7,4,96.7,10,-1.7,166.7,3.8,-1.5,-2.9,5.9,436.0,2.0,-0.2,3.9,81879.0
2016-05-24,5,2016,145,-90,,504.0,405.3,2.3,1.9,0.2,1,8.7,4,96.7,11,-1.7,166.7,0.9,-3.5,-0.3,5.3,440.0,1.3,0.3,3.7,101960.0
2016-05-24,18,2016,145,-90,,114.0,51.3,1.3,1.0,0.2,1,8.7,4,96.7,0,-1.7,166.3,4.1,-0.6,-1.9,4.9,407.0,2.7,-0.8,1.6,111512.0
